Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Type;Société;Numéro pièce;Date pièce comptable;Compte Frs;Compte local;Montant Ligne;TF;Type dépense;Quantité;Type TVA;Devise;Description ligne;Date création GDR;Date Arrêté comptable;Date d'échéance;Fichier SRC technique;ID GDR;Line GDR
OAE025;Site Fournisseur inactif ou inexistant;VHC03_SRC_FACTURESFOURNISSEURS_170926_135042;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;FA093474;27/06/2026;S00128582-FRA59320;401100;940.000000;GK0028795X;ENTRETIEN  ET AMENAG.DIVERS;0.000000;;EUR;Facture GARAGE EURAUTO FA093474 062026;17/09/2026;24/09/2026;;VHC03_SRC_FACTURESFOURNISSEURS_170926_135042;592080;8745486
;;VHC03_SRC_FACTURESFOURNISSEURS_170926_135042;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;FA093474;27/06/2026;S00128582-FRA59320;615510;790.830000;GK0063773V;ENTRETIEN  ET AMENAG.DIVERS;1.000000;;EUR;Facture GARAGE EURAUTO FA093474 062026;17/09/2026;24/09/2026;;VHC03_SRC_FACTURESFOURNISSEURS_170926_135042;592080;8745487
;;VHC03_SRC_FACTURESFOURNISSEURS_170926_135042;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;FA093474;27/06/2026;S00128582-FRA59320;445661;149.170000;GK0028795X;ENTRETIEN  ET AMENAG.DIVERS;0.000000;;EUR;Facture GARAGE EURAUTO FA093474 062026;17/09/2026;24/09/2026;;VHC03_SRC_FACTURESFOURNISSEURS_170926_135042;592080;8745488
OAE025;Site Fournisseur inactif ou inexistant;VHC03_SRC_FACTURESFOURNISSEURS_170926_160922;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;FA093474;27/06/2026;S00128582-FRA59320;401100;940.000000;GK0028795X;ENTRETIEN  ET AMENAG.DIVERS;0.000000;;EUR;Facture GARAGE EURAUTO FA093474 062026;17/09/2026;24/09/2026;;VHC03_SRC_FACTURESFOURNISSEURS_170926_160922;592085;8745497
;;VHC03_SRC_FACTURESFOURNISSEURS_170926_160922;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;FA093474;27/06/2026;S00128582-FRA59320;615510;790.830000;GK0063773V;ENTRETIEN  ET AMENAG.DIVERS;1.000000;;EUR;Facture GARAGE EURAUTO FA093474 062026;17/09/2026;24/09/2026;;VHC03_SRC_FACTURESFOURNISSEURS_170926_160922;592085;8745498
;;VHC03_SRC_FACTURESFOURNISSEURS_170926_160922;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;FA093474;27/06/2026;S00128582-FRA59320;445661;149.170000;GK0028795X;ENTRETIEN  ET AMENAG.DIVERS;0.000000;;EUR;Facture GARAGE EURAUTO FA093474 062026;17/09/2026;24/09/2026;;VHC03_SRC_FACTURESFOURNISSEURS_170926_160922;592085;8745499
OAE025;Site Fournisseur inactif ou inexistant;VHC03_SRC_FACTURESFOURNISSEURS_170926_160922;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;FM278656;16/06/2026;S00128582-FRA59320;401100;320.020000;GK0028795X;ENTRETIEN  ET AMENAG.DIVERS;0.000000;;EUR;Facture GARAGE EURAUTO FM278656 062026;17/09/2026;24/09/2026;;VHC03_SRC_FACTURESFOURNISSEURS_170926_160922;592088;8745504
;;VHC03_SRC_FACTURESFOURNISSEURS_170926_160922;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;FM278656;16/06/2026;S00128582-FRA59320;615510;320.020000;GK0010163Z;ENTRETIEN  ET AMENAG.DIVERS;1.000000;;EUR;Facture GARAGE EURAUTO FM278656 062026;17/09/2026;24/09/2026;;VHC03_SRC_FACTURESFOURNISSEURS_170926_160922;592088;8745505
OAE025;Site Fournisseur inactif ou inexistant;VHC03_SRC_FACTURESFOURNISSEURS_170926_135042;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;FM278656;16/06/2026;S00128582-FRA59320;401100;320.020000;GK0028795X;ENTRETIEN  ET AMENAG.DIVERS;0.000000;;EUR;Facture GARAGE EURAUTO FM278656 062026;17/09/2026;24/09/2026;;VHC03_SRC_FACTURESFOURNISSEURS_170926_135042;592083;8745493
;;VHC03_SRC_FACTURESFOURNISSEURS_170926_135042;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;FM278656;16/06/2026;S00128582-FRA59320;615510;320.020000;GK0010163Z;ENTRETIEN  ET AMENAG.DIVERS;1.000000;;EUR;Facture GARAGE EURAUTO FM278656 062026;17/09/2026;24/09/2026;;VHC03_SRC_FACTURESFOURNISSEURS_170926_135042;592083;8745494
