Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Type;Société;Numéro pièce;Date pièce comptable;Compte Frs;Compte local;Montant Ligne;TF;Type dépense;Quantité;Type TVA;Devise;Description ligne;Date création GDR;Date Arrêté comptable;Date d'échéance;Fichier SRC technique;ID GDR;Line GDR
OAE025;Site Fournisseur inactif ou inexistant;CEL01_SRC_FACTURESFOURNISSEURS_100626-200947_ST_CEL01_639167189871986170_001;CELERIS;CEE - CELERIS Achats Electricité;B00000003D - DSW REGION NORD-OUEST;Facture;0001;10253881897;09/06/2026;24775-FRA80000;401050;145.430000;GL0212145Z;;0.000010;;EUR;FAC 30000168790880 10253881897 30000168790880 6052244887;11/06/2026;25/06/2026;09/06/2026;CEL01_SRC_FACTURESFOURNISSEURS_100626-200947_ST_CEL01_639167189871986170_001;589134;8542088
;;CEL01_SRC_FACTURESFOURNISSEURS_100626-200947_ST_CEL01_639167189871986170_001;CELERIS;CEE - CELERIS Achats Electricité;B00000003D - DSW REGION NORD-OUEST;Facture;0001;10253881897;09/06/2026;24775-FRA80000;606103;15.810000;GL0212145Z;ACHAT ELECTRICITE P2;1.000000;;EUR;FAC 30000168790880 10253881897 30000168790880 6052244887;11/06/2026;25/06/2026;09/06/2026;CEL01_SRC_FACTURESFOURNISSEURS_100626-200947_ST_CEL01_639167189871986170_001;589134;8542089
;;CEL01_SRC_FACTURESFOURNISSEURS_100626-200947_ST_CEL01_639167189871986170_001;CELERIS;CEE - CELERIS Achats Electricité;B00000003D - DSW REGION NORD-OUEST;Facture;0001;10253881897;09/06/2026;24775-FRA80000;606103;105.380000;GL0212145Z;ACHAT ELECTRICITE P2;9.000000;;EUR;FAC 30000168790880 10253881897 30000168790880 6052244887;11/06/2026;25/06/2026;09/06/2026;CEL01_SRC_FACTURESFOURNISSEURS_100626-200947_ST_CEL01_639167189871986170_001;589134;8542090
;;CEL01_SRC_FACTURESFOURNISSEURS_100626-200947_ST_CEL01_639167189871986170_001;CELERIS;CEE - CELERIS Achats Electricité;B00000003D - DSW REGION NORD-OUEST;Facture;0001;10253881897;09/06/2026;24775-FRA80000;445660;24.240000;GL0212145Z;;0.000010;;EUR;FAC 30000168790880 10253881897 30000168790880 6052244887;11/06/2026;25/06/2026;09/06/2026;CEL01_SRC_FACTURESFOURNISSEURS_100626-200947_ST_CEL01_639167189871986170_001;589134;8542091
OAE025;Site Fournisseur inactif ou inexistant;PRN01_SRC_FACTURESFOURNISSEURS_20260610_204128;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;2026 - 05 - VCOM 421;31/05/2026;89690-FRA19200-A;401100;2494.070000;GN1583740E;;0.000010;;EUR;STANDARD - 2026 - 05 - VCOM 421;11/06/2026;25/06/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260610_204128;589130;8542076
;;PRN01_SRC_FACTURESFOURNISSEURS_20260610_204128;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;2026 - 05 - VCOM 421;31/05/2026;89690-FRA19200-A;445660;226.730000;GN1583740E;;23.960000;;EUR;STANDARD - 2026 - 05 - VCOM 421;11/06/2026;25/06/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260610_204128;589130;8542077
;;PRN01_SRC_FACTURESFOURNISSEURS_20260610_204128;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;2026 - 05 - VCOM 421;31/05/2026;89690-FRA19200-A;602210;2267.340000;GN1583740E;UC ACHAT BIOMASSE;23.960000;;EUR;STANDARD - 2026 - 05 - VCOM 421;11/06/2026;25/06/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260610_204128;589130;8542078
OAE025;Site Fournisseur inactif ou inexistant;PRN01_SRC_FACTURESFOURNISSEURS_20260610_204128;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;2026-05-007;31/05/2026;75481-FRA19400;401100;6046.800000;GN1583681M;;0.000010;;EUR;STANDARD - 2026-05-007;11/06/2026;25/06/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260610_204128;589132;8542082
;;PRN01_SRC_FACTURESFOURNISSEURS_20260610_204128;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;2026-05-007;31/05/2026;75481-FRA19400;445660;549.710000;GN1583681M;;46.260000;;EUR;STANDARD - 2026-05-007;11/06/2026;25/06/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260610_204128;589132;8542083
;;PRN01_SRC_FACTURESFOURNISSEURS_20260610_204128;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;2026-05-007;31/05/2026;75481-FRA19400;602210;5497.090000;GN1583681M;UC ACHAT BIOMASSE;46.260000;;EUR;STANDARD - 2026-05-007;11/06/2026;25/06/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260610_204128;589132;8542084
