Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Type;Société;Numéro pièce;Date pièce comptable;Compte Frs;Compte local;Montant Ligne;TF;Type dépense;Quantité;Type TVA;Devise;Description ligne;Date création GDR;Date Arrêté comptable;Date d'échéance;Fichier SRC technique;ID GDR;Line GDR
OAE024;Fournisseur inactif ou inexistant;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;5053521688;23/01/2026;S00119999-FRA92400;401100;37.640000;GK0028795X;ENTRETIEN  ET AMENAG.DIVERS;0.000000;;EUR;Facture Vulco 5053521688 012026;10/07/2026;27/07/2026;;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;590213;8545108
;;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;5053521688;23/01/2026;S00119999-FRA92400;615510;31.370000;GK0001457F;ENTRETIEN  ET AMENAG.DIVERS;1.000000;;EUR;Facture Vulco 5053521688 012026;10/07/2026;27/07/2026;;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;590213;8545109
;;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;5053521688;23/01/2026;S00119999-FRA92400;445661;6.270000;GK0028795X;ENTRETIEN  ET AMENAG.DIVERS;0.000000;;EUR;Facture Vulco 5053521688 012026;10/07/2026;27/07/2026;;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;590213;8545110
OAE024;Fournisseur inactif ou inexistant;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;5053521689;23/01/2026;S00119999-FRA92400;401100;522.050000;GK0028795X;ENTRETIEN  ET AMENAG.DIVERS;0.000000;;EUR;Facture Vulco 5053521689 012026;10/07/2026;27/07/2026;;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;590214;8545111
;;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;5053521689;23/01/2026;S00119999-FRA92400;615510;522.050000;GK0001484L;ENTRETIEN  ET AMENAG.DIVERS;1.000000;;EUR;Facture Vulco 5053521689 012026;10/07/2026;27/07/2026;;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;590214;8545112
OAE024;Fournisseur inactif ou inexistant;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;5053536020;27/01/2026;S00119999-FRA92400;401100;340.970000;GK0028795X;ENTRETIEN  ET AMENAG.DIVERS;0.000000;;EUR;Facture Vulco 5053536020 012026;10/07/2026;27/07/2026;;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;590215;8545113
;;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;5053536020;27/01/2026;S00119999-FRA92400;615510;284.140000;GK0001490T;ENTRETIEN  ET AMENAG.DIVERS;1.000000;;EUR;Facture Vulco 5053536020 012026;10/07/2026;27/07/2026;;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;590215;8545114
;;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;5053536020;27/01/2026;S00119999-FRA92400;445661;56.830000;GK0028795X;ENTRETIEN  ET AMENAG.DIVERS;0.000000;;EUR;Facture Vulco 5053536020 012026;10/07/2026;27/07/2026;;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;590215;8545115
OAE024;Fournisseur inactif ou inexistant;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;5053545812;03/02/2026;S00119999-FRA92400;401100;357.430000;GK0028795X;ENTRETIEN  ET AMENAG.DIVERS;0.000000;;EUR;Facture Vulco 5053545812 022026;10/07/2026;27/07/2026;;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;590216;8545116
;;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;5053545812;03/02/2026;S00119999-FRA92400;615510;297.860000;GK0001078A;ENTRETIEN  ET AMENAG.DIVERS;1.000000;;EUR;Facture Vulco 5053545812 022026;10/07/2026;27/07/2026;;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;590216;8545117
;;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;DACAR;VFF - DACAR Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0001;5053545812;03/02/2026;S00119999-FRA92400;445661;59.570000;GK0028795X;ENTRETIEN  ET AMENAG.DIVERS;0.000000;;EUR;Facture Vulco 5053545812 022026;10/07/2026;27/07/2026;;VHC03_SRC_FACTURESFOURNISSEURS_060726_122956;590216;8545118
