Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Type;Société;Numéro pièce;Date pièce comptable;Compte Frs;Compte local;Montant Ligne;TF;Type dépense;Quantité;Type TVA;Devise;Description ligne;Date création GDR;Date Arrêté comptable;Date d'échéance;Fichier SRC technique;ID GDR;Line GDR
OAE025;Site Fournisseur inactif ou inexistant;PRN01_SRC_FACTURESFOURNISSEURS_20260618_204315;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;414;31/05/2026;89690-FRA19200-A;401100;17383.220000;GN1584011M;;0.000010;;EUR;STANDARD - 414;19/06/2026;25/06/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260618_204315;589325;8542537
;;PRN01_SRC_FACTURESFOURNISSEURS_20260618_204315;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;414;31/05/2026;89690-FRA19200-A;445660;1580.290000;GN1584011M;;208.980000;;EUR;STANDARD - 414;19/06/2026;25/06/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260618_204315;589325;8542538
;;PRN01_SRC_FACTURESFOURNISSEURS_20260618_204315;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;414;31/05/2026;89690-FRA19200-A;602210;15802.930000;GN1584011M;UC ACHAT BIOMASSE;208.980000;;EUR;STANDARD - 414;19/06/2026;25/06/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260618_204315;589325;8542539
OAE025;Site Fournisseur inactif ou inexistant;PRN01_SRC_FACTURESFOURNISSEURS_20260618_204315;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;418;31/05/2026;89690-FRA19200-A;401100;46719.400000;GN1583433F;;0.000010;;EUR;STANDARD - 418;19/06/2026;25/06/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260618_204315;589326;8542540
;;PRN01_SRC_FACTURESFOURNISSEURS_20260618_204315;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;418;31/05/2026;89690-FRA19200-A;445660;4247.220000;GN1583433F;;509.920000;;EUR;STANDARD - 418;19/06/2026;25/06/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260618_204315;589326;8542541
;;PRN01_SRC_FACTURESFOURNISSEURS_20260618_204315;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;418;31/05/2026;89690-FRA19200-A;602210;42472.180000;GN1583433F;UC ACHAT BIOMASSE;509.920000;;EUR;STANDARD - 418;19/06/2026;25/06/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260618_204315;589326;8542542
OAE025;Site Fournisseur inactif ou inexistant;PRN01_SRC_FACTURESFOURNISSEURS_20260618_205251;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0804;60604055;04/06/2026;20581-FRA74100;401100;8915.090000;GN0221601V;;0.000010;;EUR;STANDARD - 60604055;19/06/2026;25/06/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260618_205251;589329;8542549
;;PRN01_SRC_FACTURESFOURNISSEURS_20260618_205251;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0804;60604055;04/06/2026;20581-FRA74100;445660;1485.850000;GN0221601V;;6001.000000;;EUR;STANDARD - 60604055;19/06/2026;25/06/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260618_205251;589329;8542550
;;PRN01_SRC_FACTURESFOURNISSEURS_20260618_205251;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0804;60604055;04/06/2026;20581-FRA74100;602210;7429.240000;GN0221601V;UC ACHAT FOD;6001.000000;;EUR;STANDARD - 60604055;19/06/2026;25/06/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260618_205251;589329;8542551
OAE025;Site Fournisseur inactif ou inexistant;PRN01_SRC_FACTURESFOURNISSEURS_20260618_204315;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;F-2026-05-1319;29/05/2026;83733-FRA35133;401100;5551.870000;GN1583478G;;0.000010;;EUR;STANDARD - F-2026-05-1319;19/06/2026;25/06/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260618_204315;589327;8542543
