Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Type;Société;Numéro pièce;Date pièce comptable;Compte Frs;Compte local;Montant Ligne;TF;Type dépense;Quantité;Type TVA;Devise;Description ligne;Date création GDR;Date Arrêté comptable;Date d'échéance;Fichier SRC technique;ID GDR;Line GDR
OAE025;Site Fournisseur inactif ou inexistant;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0691;200000092183;17/08/2026;35989-FRA75017;401100;2425.980000;GL1354824Y;;0.000010;;EUR;FAC GAZGI108846 200000092183 0100449640;16/09/2026;25/09/2026;17/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;592030;8745199
;;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0691;200000092183;17/08/2026;35989-FRA75017;602210;16.470000;GL1354824Y;DEBOURS P1 GAZ PARTIES FIXES;3.000000;;EUR;FAC GAZGI108846 200000092183 0100449640;16/09/2026;25/09/2026;17/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;592030;8745200
;;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0691;200000092183;17/08/2026;35989-FRA75017;602210;1912.970000;GL1354824Y;DEBOURS P1 GAZ;0.730000;;EUR;FAC GAZGI108846 200000092183 0100449640;16/09/2026;25/09/2026;17/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;592030;8745201
;;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0691;200000092183;17/08/2026;35989-FRA75017;602210;92.210000;GL1354824Y;TICGN GAZ;16.766000;;EUR;FAC GAZGI108846 200000092183 0100449640;16/09/2026;25/09/2026;17/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;592030;8745202
;;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0691;200000092183;17/08/2026;35989-FRA75017;445660;404.330000;GL1354824Y;;0.000010;;EUR;FAC GAZGI108846 200000092183 0100449640;16/09/2026;25/09/2026;17/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;592030;8745203
OAE025;Site Fournisseur inactif ou inexistant;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0691;211000047995;24/08/2026;35989-FRA75017;401100;372.160000;GL1354824Y;;0.000010;;EUR;FAC GAZGI108846 211000047995 0100449640;16/09/2026;25/09/2026;24/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;592029;8745194
;;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0691;211000047995;24/08/2026;35989-FRA75017;602210;16.470000;GL1354824Y;DEBOURS P1 GAZ PARTIES FIXES;2.000000;;EUR;FAC GAZGI108846 211000047995 0100449640;16/09/2026;25/09/2026;24/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;592029;8745195
;;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0691;211000047995;24/08/2026;35989-FRA75017;602210;278.780000;GL1354824Y;DEBOURS P1 GAZ;2.694000;;EUR;FAC GAZGI108846 211000047995 0100449640;16/09/2026;25/09/2026;24/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;592029;8745196
;;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0691;211000047995;24/08/2026;35989-FRA75017;602210;14.880000;GL1354824Y;TICGN GAZ;2.694000;;EUR;FAC GAZGI108846 211000047995 0100449640;16/09/2026;25/09/2026;24/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;592029;8745197
;;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0691;211000047995;24/08/2026;35989-FRA75017;445660;62.030000;GL1354824Y;;0.000010;;EUR;FAC GAZGI108846 211000047995 0100449640;16/09/2026;25/09/2026;24/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_140926-201153_ST_CEL01_639250135136361730_001;592029;8745198
