Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Type;Société;Numéro pièce;Date pièce comptable;Compte Frs;Compte local;Montant Ligne;TF;Type dépense;Quantité;Type TVA;Devise;Description ligne;Date création GDR;Date Arrêté comptable;Date d'échéance;Fichier SRC technique;ID GDR;Line GDR
OAE025;Site Fournisseur inactif ou inexistant;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0001;000707923244;18/08/2026;70095-FRA59783-A;401100;109650.410000;GL0013527X;;0.000010;;EUR;FAC GAZGI100469 000707923244 AGFTNC2460;20/08/2026;26/08/2026;18/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;591269;8616314
;;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0001;000707923244;18/08/2026;70095-FRA59783-A;602210;8725.190000;GL0013527X;DEBOURS P1 GAZ PARTIES FIXES;2.000000;;EUR;FAC GAZGI100469 000707923244 AGFTNC2460;20/08/2026;26/08/2026;18/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;591269;8616315
;;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0001;000707923244;18/08/2026;70095-FRA59783-A;602210;46605.910000;GL0013527X;DEBOURS P1 GAZ;1971.160000;;EUR;FAC GAZGI100469 000707923244 AGFTNC2460;20/08/2026;26/08/2026;18/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;591269;8616316
;;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0001;000707923244;18/08/2026;70095-FRA59783-A;602210;975.730000;GL0013527X;DEBOURS P1 GAZ PARTIES FIXES;2.000000;;EUR;FAC GAZGI100469 000707923244 AGFTNC2460;20/08/2026;26/08/2026;18/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;591269;8616317
;;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0001;000707923244;18/08/2026;70095-FRA59783-A;602210;32307.310000;GL0013527X;TICGN GAZ;1971.160000;;EUR;FAC GAZGI100469 000707923244 AGFTNC2460;20/08/2026;26/08/2026;18/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;591269;8616318
;;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0001;000707923244;18/08/2026;70095-FRA59783-A;602210;297.250000;GL0013527X;DEBOURS P1 GAZ PARTIES FIXES;1.000000;;EUR;FAC GAZGI100469 000707923244 AGFTNC2460;20/08/2026;26/08/2026;18/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;591269;8616319
;;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0001;000707923244;18/08/2026;70095-FRA59783-A;602210;2463.950000;GL0013527X;DEBOURS P1 GAZ DISTRIBUTION;1971.160000;;EUR;FAC GAZGI100469 000707923244 AGFTNC2460;20/08/2026;26/08/2026;18/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;591269;8616320
;;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0001;000707923244;18/08/2026;70095-FRA59783-A;445660;18275.070000;GL0013527X;;0.000010;;EUR;FAC GAZGI100469 000707923244 AGFTNC2460;20/08/2026;26/08/2026;18/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;591269;8616321
OAE025;Site Fournisseur inactif ou inexistant;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;CELERIS;CEE - CELERIS Achats Electricité;B00000008J - DMS REGION CENTRE-EST;Facture;0356;10258647591;18/08/2026;24775-FRA69466;401050;28.900000;GL1444902J;;0.000010;;EUR;FAC 19893487577635 10258647591  0970364014;20/08/2026;26/08/2026;18/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;591270;8616322
;;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;CELERIS;CEE - CELERIS Achats Electricité;B00000008J - DMS REGION CENTRE-EST;Facture;0356;10258647591;18/08/2026;24775-FRA69466;606103;11.140000;GL1444902J;ACHAT ELECTRICITE P2;0.152000;;EUR;FAC 19893487577635 10258647591  0970364014;20/08/2026;26/08/2026;18/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_190826-200514_ST_CEL01_639227667146764677_001;591270;8616323
