Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Type;Société;Numéro pièce;Date pièce comptable;Compte Frs;Compte local;Montant Ligne;TF;Type dépense;Quantité;Type TVA;Devise;Description ligne;Date création GDR;Date Arrêté comptable;Date d'échéance;Fichier SRC technique;ID GDR;Line GDR
OAE025;Site Fournisseur inactif ou inexistant;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0001;200000092148;17/08/2026;35989-FRA75017;401100;683.520000;GL0026623D;;0.000010;;EUR;FAC GAZGI059942 200000092148 3379000;18/09/2026;25/09/2026;17/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;592102;8745538
;;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0001;200000092148;17/08/2026;35989-FRA75017;602210;641.590000;GL0026623D;DEBOURS P1 GAZ PARTIES FIXES;4.000000;;EUR;FAC GAZGI059942 200000092148 3379000;18/09/2026;25/09/2026;17/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;592102;8745539
;;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0001;200000092148;17/08/2026;35989-FRA75017;602210;5.250000;GL0026623D;DEBOURS P1 GAZ;0.058000;;EUR;FAC GAZGI059942 200000092148 3379000;18/09/2026;25/09/2026;17/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;592102;8745540
;;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0001;200000092148;17/08/2026;35989-FRA75017;602210;0.280000;GL0026623D;TICGN GAZ;1.000000;;EUR;FAC GAZGI059942 200000092148 3379000;18/09/2026;25/09/2026;17/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;592102;8745541
;;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0001;200000092148;17/08/2026;35989-FRA75017;445660;35.290000;GL0026623D;;0.000010;;EUR;FAC GAZGI059942 200000092148 3379000;18/09/2026;25/09/2026;17/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;592102;8745542
;;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0001;200000092148;17/08/2026;35989-FRA75017;445660;1.110000;GL0026623D;;0.000010;;EUR;FAC GAZGI059942 200000092148 3379000;18/09/2026;25/09/2026;17/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;592102;8745543
OAE025;Site Fournisseur inactif ou inexistant;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0001;200000092157;17/08/2026;35989-FRA75017;401100;17.660000;GL0026623D;;0.000010;;EUR;FAC GAZGI059942 200000092157 3379000;18/09/2026;25/09/2026;17/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;592101;8745535
;;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0001;200000092157;17/08/2026;35989-FRA75017;602210;16.740000;GL0026623D;DEBOURS P1 GAZ PARTIES FIXES;3.000000;;EUR;FAC GAZGI059942 200000092157 3379000;18/09/2026;25/09/2026;17/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;592101;8745536
;;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0001;200000092157;17/08/2026;35989-FRA75017;445660;0.920000;GL0026623D;;0.000010;;EUR;FAC GAZGI059942 200000092157 3379000;18/09/2026;25/09/2026;17/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;592101;8745537
OAE025;Site Fournisseur inactif ou inexistant;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;CELERIS;CEG - CELERIS Achats Gaz;B00000005F - DNA REGION SUD OUEST;Facture;0001;200000092158;17/08/2026;35989-FRA75017;401100;52.130000;GL0026623D;;0.000010;;EUR;FAC GAZGI059942 200000092158 3379000;18/09/2026;25/09/2026;17/08/2026;CEL01_SRC_FACTURESFOURNISSEURS_170926-200419_ST_CEL01_639252722597091127_001;592104;8745547
