Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Type;Société;Numéro pièce;Date pièce comptable;Compte Frs;Compte local;Montant Ligne;TF;Type dépense;Quantité;Type TVA;Devise;Description ligne;Date création GDR;Date Arrêté comptable;Date d'échéance;Fichier SRC technique;ID GDR;Line GDR
OAE025;Site Fournisseur inactif ou inexistant;CEL01_SRC_FACTURESFOURNISSEURS_150726-200843_ST_CEL01_639197429235019388_001;CELERIS;CEE - CELERIS Achats Electricité;B00000008J - DMS REGION CENTRE-EST;Facture;0363;10255996070;10/07/2026;24775-FRA69466;401050;10764.260000;GL1726605B;;0.000010;;EUR;FAC 50089071871430 10255996070  6997257263;16/07/2026;28/07/2026;10/07/2026;CEL01_SRC_FACTURESFOURNISSEURS_150726-200843_ST_CEL01_639197429235019388_001;590345;8552099
;;CEL01_SRC_FACTURESFOURNISSEURS_150726-200843_ST_CEL01_639197429235019388_001;CELERIS;CEE - CELERIS Achats Electricité;B00000008J - DMS REGION CENTRE-EST;Facture;0363;10255996070;10/07/2026;24775-FRA69466;606103;3555.150000;GL1726605B;ACHAT ELECTRICITE P2;50.400000;;EUR;FAC 50089071871430 10255996070  6997257263;16/07/2026;28/07/2026;10/07/2026;CEL01_SRC_FACTURESFOURNISSEURS_150726-200843_ST_CEL01_639197429235019388_001;590345;8552100
;;CEL01_SRC_FACTURESFOURNISSEURS_150726-200843_ST_CEL01_639197429235019388_001;CELERIS;CEE - CELERIS Achats Electricité;B00000008J - DMS REGION CENTRE-EST;Facture;0363;10255996070;10/07/2026;24775-FRA69466;606103;501.170000;GL1726605B;ACHAT ELECTRICITE P2;1.000000;;EUR;FAC 50089071871430 10255996070  6997257263;16/07/2026;28/07/2026;10/07/2026;CEL01_SRC_FACTURESFOURNISSEURS_150726-200843_ST_CEL01_639197429235019388_001;590345;8552101
;;CEL01_SRC_FACTURESFOURNISSEURS_150726-200843_ST_CEL01_639197429235019388_001;CELERIS;CEE - CELERIS Achats Electricité;B00000008J - DMS REGION CENTRE-EST;Facture;0363;10255996070;10/07/2026;24775-FRA69466;606103;270.040000;GL1726605B;ACHAT ELECTRICITE P2;50.400000;;EUR;FAC 50089071871430 10255996070  6997257263;16/07/2026;28/07/2026;10/07/2026;CEL01_SRC_FACTURESFOURNISSEURS_150726-200843_ST_CEL01_639197429235019388_001;590345;8552102
;;CEL01_SRC_FACTURESFOURNISSEURS_150726-200843_ST_CEL01_639197429235019388_001;CELERIS;CEE - CELERIS Achats Electricité;B00000008J - DMS REGION CENTRE-EST;Facture;0363;10255996070;10/07/2026;24775-FRA69466;606103;3341.150000;GL1726605B;ACHAT ELECTRICITE P2;3.000000;;EUR;FAC 50089071871430 10255996070  6997257263;16/07/2026;28/07/2026;10/07/2026;CEL01_SRC_FACTURESFOURNISSEURS_150726-200843_ST_CEL01_639197429235019388_001;590345;8552103
;;CEL01_SRC_FACTURESFOURNISSEURS_150726-200843_ST_CEL01_639197429235019388_001;CELERIS;CEE - CELERIS Achats Electricité;B00000008J - DMS REGION CENTRE-EST;Facture;0363;10255996070;10/07/2026;24775-FRA69466;606103;890.870000;GL1726605B;ACHAT ELECTRICITE P2;2.000000;;EUR;FAC 50089071871430 10255996070  6997257263;16/07/2026;28/07/2026;10/07/2026;CEL01_SRC_FACTURESFOURNISSEURS_150726-200843_ST_CEL01_639197429235019388_001;590345;8552104
;;CEL01_SRC_FACTURESFOURNISSEURS_150726-200843_ST_CEL01_639197429235019388_001;CELERIS;CEE - CELERIS Achats Electricité;B00000008J - DMS REGION CENTRE-EST;Facture;0363;10255996070;10/07/2026;24775-FRA69466;606103;411.840000;GL1726605B;ACHAT ELECTRICITE P2;50.400000;;EUR;FAC 50089071871430 10255996070  6997257263;16/07/2026;28/07/2026;10/07/2026;CEL01_SRC_FACTURESFOURNISSEURS_150726-200843_ST_CEL01_639197429235019388_001;590345;8552105
;;CEL01_SRC_FACTURESFOURNISSEURS_150726-200843_ST_CEL01_639197429235019388_001;CELERIS;CEE - CELERIS Achats Electricité;B00000008J - DMS REGION CENTRE-EST;Facture;0363;10255996070;10/07/2026;24775-FRA69466;445660;1794.040000;GL1726605B;;0.000010;;EUR;FAC 50089071871430 10255996070  6997257263;16/07/2026;28/07/2026;10/07/2026;CEL01_SRC_FACTURESFOURNISSEURS_150726-200843_ST_CEL01_639197429235019388_001;590345;8552106
OAE025;Site Fournisseur inactif ou inexistant;PRN01_SRC_FACTURESFOURNISSEURS_20260715_204915;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;FAC202602515;30/06/2026;89155-FRA49330;401100;3466.970000;GN1583609F;;0.000010;;EUR;STANDARD - FAC202602515;16/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260715_204915;590343;8552091
;;PRN01_SRC_FACTURESFOURNISSEURS_20260715_204915;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;FAC202602515;30/06/2026;89155-FRA49330;445661;288.910000;GN1583609F;;5.860000;;EUR;STANDARD - FAC202602515;16/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260715_204915;590343;8552092
;;PRN01_SRC_FACTURESFOURNISSEURS_20260715_204915;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;FAC202602515;30/06/2026;89155-FRA49330;445661;288.920000;GN1583456G;;5.860000;;EUR;STANDARD - FAC202602515;16/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260715_204915;590343;8552093
;;PRN01_SRC_FACTURESFOURNISSEURS_20260715_204915;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;FAC202602515;30/06/2026;89155-FRA49330;611600;1444.570000;GN1583609F;COUTS CENDRES;5.860000;;EUR;STANDARD - FAC202602515;16/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260715_204915;590343;8552094
;;PRN01_SRC_FACTURESFOURNISSEURS_20260715_204915;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;FAC202602515;30/06/2026;89155-FRA49330;611600;1444.570000;GN1583456G;COUTS CENDRES;5.860000;;EUR;STANDARD - FAC202602515;16/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260715_204915;590343;8552095
OAE025;Site Fournisseur inactif ou inexistant;PRN01_SRC_FACTURESFOURNISSEURS_20260715_204915;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;PIG06011729;15/05/2026;46269-FRA66000;401100;4378.170000;GN1583862T;;0.000010;;EUR;STANDARD - PIG06011729;16/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260715_204915;590344;8552096
;;PRN01_SRC_FACTURESFOURNISSEURS_20260715_204915;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;PIG06011729;15/05/2026;46269-FRA66000;445660;398.020000;GN1583862T;;50.560000;;EUR;STANDARD - PIG06011729;16/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260715_204915;590344;8552097
;;PRN01_SRC_FACTURESFOURNISSEURS_20260715_204915;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;PIG06011729;15/05/2026;46269-FRA66000;602210;3980.150000;GN1583862T;UC ACHAT BIOMASSE;50.560000;;EUR;STANDARD - PIG06011729;16/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260715_204915;590344;8552098
