Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Type;Société;Numéro pièce;Date pièce comptable;Compte Frs;Compte local;Montant Ligne;TF;Type dépense;Quantité;Type TVA;Devise;Description ligne;Date création GDR;Date Arrêté comptable;Date d'échéance;Fichier SRC technique;ID GDR;Line GDR
OAE025;Site Fournisseur inactif ou inexistant;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;VLF26F0138;30/06/2026;78936-FRA62950;401100;6404.870000;GN1583467V;;0.000010;;EUR;STANDARD - VLF26F0138;29/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;590599;8609327
;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;VLF26F0138;30/06/2026;78936-FRA62950;445661;1067.480000;GN1583467V;;44.400100;;EUR;STANDARD - VLF26F0138;29/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;590599;8609328
;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;VLF26F0138;30/06/2026;78936-FRA62950;611600;5337.390000;GN1583467V;COUTS CENDRES;44.400100;;EUR;STANDARD - VLF26F0138;29/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;590599;8609329
OAE025;Site Fournisseur inactif ou inexistant;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;VLF26F0139;30/06/2026;78936-FRA62950;401100;1914.820000;GN1633263F;;0.000010;;EUR;STANDARD - VLF26F0139;29/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;590602;8609340
;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;VLF26F0139;30/06/2026;78936-FRA62950;445661;319.140000;GN1633263F;;17.200100;;EUR;STANDARD - VLF26F0139;29/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;590602;8609341
;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;VLF26F0139;30/06/2026;78936-FRA62950;611600;1595.680000;GN1633263F;COUTS CENDRES;17.200100;;EUR;STANDARD - VLF26F0139;29/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;590602;8609342
OAE025;Site Fournisseur inactif ou inexistant;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000003D - DSW REGION NORD-OUEST;Facture;0367;0739K2607S008-072026;16/07/2026;63107-FRA54320;401050;600.000000;GL0031872T;;0.000010;;EUR;STANDARD - 0739K2607S008-072026;29/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;590601;8609335
;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000003D - DSW REGION NORD-OUEST;Facture;0367;0739K2607S008-072026;16/07/2026;63107-FRA54320;445661;50.000000;GL0031872T;;1.000000;;EUR;STANDARD - 0739K2607S008-072026;29/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;590601;8609336
;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000003D - DSW REGION NORD-OUEST;Facture;0367;0739K2607S008-072026;16/07/2026;63107-FRA54320;445661;50.000000;GL0036368C;;1.000000;;EUR;STANDARD - 0739K2607S008-072026;29/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;590601;8609337
;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000003D - DSW REGION NORD-OUEST;Facture;0367;0739K2607S008-072026;16/07/2026;63107-FRA54320;624100;250.000000;GL0031872T;UC TRANSPORT BIOMASSE;1.000000;;EUR;STANDARD - 0739K2607S008-072026;29/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;590601;8609338
;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000003D - DSW REGION NORD-OUEST;Facture;0367;0739K2607S008-072026;16/07/2026;63107-FRA54320;624100;250.000000;GL0036368C;UC TRANSPORT BIOMASSE;1.000000;;EUR;STANDARD - 0739K2607S008-072026;29/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;590601;8609339
OAE025;Site Fournisseur inactif ou inexistant;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000003D - DSW REGION NORD-OUEST;Facture;0367;F-100100754;12/02/2026;S00118159-FRA62113;401100;1965.740000;GL1285127X;;0.000010;;EUR;STANDARD - F-100100754;29/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;590600;8609330
;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000003D - DSW REGION NORD-OUEST;Facture;0367;F-100100754;12/02/2026;S00118159-FRA62113;445660;44.670000;GN1656113X;;1.500000;;EUR;STANDARD - F-100100754;29/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;590600;8609331
;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000003D - DSW REGION NORD-OUEST;Facture;0367;F-100100754;12/02/2026;S00118159-FRA62113;445660;134.030000;GL1285127X;;1.000000;;EUR;STANDARD - F-100100754;29/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;590600;8609332
;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000003D - DSW REGION NORD-OUEST;Facture;0367;F-100100754;12/02/2026;S00118159-FRA62113;602210;446.740000;GN1656113X;UC ACHAT BIOMASSE;1.500000;;EUR;STANDARD - F-100100754;29/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;590600;8609333
;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000003D - DSW REGION NORD-OUEST;Facture;0367;F-100100754;12/02/2026;S00118159-FRA62113;624100;1340.300000;GL1285127X;UC TRANSPORT BIOMASSE;1.000000;;EUR;STANDARD - F-100100754;29/07/2026;28/07/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260728_205118;590600;8609334
