Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Type;Société;Numéro pièce;Date pièce comptable;Compte Frs;Compte local;Montant Ligne;TF;Type dépense;Quantité;Type TVA;Devise;Description ligne;Date création GDR;Date Arrêté comptable;Date d'échéance;Fichier SRC technique;ID GDR;Line GDR
OAE025;Site Fournisseur inactif ou inexistant;CEL01_SRC_FACTURESFOURNISSEURS_220526-211546_ST_CEL01_639150813467083152_001;CELERIS;CEG - CELERIS Achats Gaz;B00000008J - DMS REGION CENTRE-EST;Facture;0001;0091771592;30/04/2026;35989-FRA69270;401100;482.180000;GL1390960L;;0.000010;;EUR;FAC GAZGPL-T00128895T-1 0091771592;26/05/2026;26/05/2026;30/04/2026;CEL01_SRC_FACTURESFOURNISSEURS_220526-211546_ST_CEL01_639150813467083152_001;588601;8540599
;;CEL01_SRC_FACTURESFOURNISSEURS_220526-211546_ST_CEL01_639150813467083152_001;CELERIS;CEG - CELERIS Achats Gaz;B00000008J - DMS REGION CENTRE-EST;Facture;0001;0091771592;30/04/2026;35989-FRA69270;602210;401.820000;GL1390960L;DEBOURS P1 GAZ PARTIES FIXES;2.000000;;EUR;FAC GAZGPL-T00128895T-1 0091771592;26/05/2026;26/05/2026;30/04/2026;CEL01_SRC_FACTURESFOURNISSEURS_220526-211546_ST_CEL01_639150813467083152_001;588601;8540600
;;CEL01_SRC_FACTURESFOURNISSEURS_220526-211546_ST_CEL01_639150813467083152_001;CELERIS;CEG - CELERIS Achats Gaz;B00000008J - DMS REGION CENTRE-EST;Facture;0001;0091771592;30/04/2026;35989-FRA69270;445660;80.360000;GL1390960L;;0.000010;;EUR;FAC GAZGPL-T00128895T-1 0091771592;26/05/2026;26/05/2026;30/04/2026;CEL01_SRC_FACTURESFOURNISSEURS_220526-211546_ST_CEL01_639150813467083152_001;588601;8540601
OAE025;Site Fournisseur inactif ou inexistant;PRN01_SRC_FACTURESFOURNISSEURS_20260526_205014;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0804;60505088;05/05/2026;20581-FRA74100;401100;1706.470000;GN1063607V;;0.000010;;EUR;STANDARD - 60505088;27/05/2026;26/05/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260526_205014;588606;8540611
;;PRN01_SRC_FACTURESFOURNISSEURS_20260526_205014;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0804;60505088;05/05/2026;20581-FRA74100;445660;284.410000;GN1063607V;;1038.000000;;EUR;STANDARD - 60505088;27/05/2026;26/05/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260526_205014;588606;8540612
;;PRN01_SRC_FACTURESFOURNISSEURS_20260526_205014;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0804;60505088;05/05/2026;20581-FRA74100;602210;1422.060000;GN1063607V;UC ACHAT FOD;1038.000000;;EUR;STANDARD - 60505088;27/05/2026;26/05/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260526_205014;588606;8540613
OAE025;Site Fournisseur inactif ou inexistant;PRN01_SRC_FACTURESFOURNISSEURS_20260526_205014;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0804;60505089;05/05/2026;20581-FRA74100;401100;7980.000000;GN0559779M;;0.000010;;EUR;STANDARD - 60505089;27/05/2026;26/05/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260526_205014;588607;8540614
;;PRN01_SRC_FACTURESFOURNISSEURS_20260526_205014;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0804;60505089;05/05/2026;20581-FRA74100;445660;1330.000000;GN0559779M;;5000.000000;;EUR;STANDARD - 60505089;27/05/2026;26/05/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260526_205014;588607;8540615
;;PRN01_SRC_FACTURESFOURNISSEURS_20260526_205014;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0804;60505089;05/05/2026;20581-FRA74100;602210;6650.000000;GN0559779M;UC ACHAT FOD;5000.000000;;EUR;STANDARD - 60505089;27/05/2026;26/05/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260526_205014;588607;8540616
OAE025;Site Fournisseur inactif ou inexistant;PRN01_SRC_FACTURESFOURNISSEURS_20260526_203853;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;F015431;30/04/2026;75876-FRA44170-A;401100;17292.560000;GN1583434G;;0.000010;;EUR;STANDARD - F015431;27/05/2026;26/05/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260526_203853;588605;8540608
;;PRN01_SRC_FACTURESFOURNISSEURS_20260526_203853;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;F015431;30/04/2026;75876-FRA44170-A;445660;1572.050000;GN1583434G;;166.820000;;EUR;STANDARD - F015431;27/05/2026;26/05/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260526_203853;588605;8540609
;;PRN01_SRC_FACTURESFOURNISSEURS_20260526_203853;PIRENE;HAF - PIRENE Factures Fournisseurs;B00000001B - DOS REGION SIEGE FRANCE;Facture;0367;F015431;30/04/2026;75876-FRA44170-A;602210;15720.510000;GN1583434G;UC ACHAT BIOMASSE;166.820000;;EUR;STANDARD - F015431;27/05/2026;26/05/2026;;PRN01_SRC_FACTURESFOURNISSEURS_20260526_203853;588605;8540610
